count;max;mutid;#E;predtime;#inter;+WG;+WT;+WTG;+WO;+WOG;+WN;+WNG;+WT*;+WT*G;+WZ;+WZG
469;543;1357743465222;825;0;11;5;8;8;8;8;8;8;8;8;8;8
470;543;1357742558768;825;0;5;2;0;0;0;0;0;0;0;0;0;0
471;543;1357742534456;825;1;19;9;4;1;1;1;1;1;1;1;1;1
472;543;1357741919456;825;1;22;11;3;1;1;1;1;1;1;1;1;1
473;543;1357743647159;825;1;53;26;18;18;18;18;18;18;18;18;18;18
474;543;1357742756378;825;0;10;5;1;1;1;1;1;1;1;1;1;1
475;543;1357743658284;825;0;53;26;19;19;19;19;19;19;19;19;19;19
476;543;1357743357190;825;1;57;28;14;14;14;14;14;14;14;14;14;14
477;543;1357742779472;825;1;50;25;51;45;41;38;25;24;25;24;27;24
478;543;1357743767362;825;0;3;1;6;1;1;1;1;1;1;1;1;1
479;543;1357742440143;825;1;18;9;8;2;0;0;0;0;0;0;0;0
480;543;1357742641409;825;0;8;4;0;0;0;0;0;0;0;0;0;0
481;543;1357743603065;825;0;2;1;1;1;1;1;1;1;1;1;1;1
482;543;1357743345081;825;1;3;1;6;1;1;1;1;1;1;1;1;1
483;543;1357742831612;825;1;9;4;11;8;9;7;7;7;7;7;7;7
484;543;1357743035893;825;0;8;4;5;5;3;3;3;3;3;3;3;3
485;543;1357743489503;825;0;5;2;11;1;6;1;1;1;1;1;4;1
486;543;1357743544284;825;1;8;4;7;4;1;1;1;1;1;1;1;1
487;543;1357742196440;825;1;50;25;10;8;5;5;5;5;5;5;5;5
488;543;1357743839315;825;1;1;0;6;0;0;0;0;0;0;0;0;0
489;543;1357742621878;825;1;8;4;1;1;1;1;1;1;1;1;1;1
490;543;1357743160222;825;2;50;25;3;2;1;1;1;1;1;1;1;1
491;543;1357742735534;825;1;9;4;6;6;6;6;6;6;6;6;6;6
492;543;1357741978987;825;1;3;1;2;1;0;0;0;0;0;0;0;0
493;543;1357743703987;825;1;53;26;17;17;17;17;17;17;17;17;17;17
494;543;1357743860315;825;0;3;1;13;1;1;1;1;1;1;1;1;1
495;543;1357742396862;825;0;3;1;6;1;1;1;1;1;1;1;1;1
496;543;1357742649128;825;0;3;1;6;1;0;0;0;0;0;0;0;0
497;543;1357743913722;825;0;2;1;1;0;0;0;0;0;0;0;0;0
498;543;1357743168065;825;1;53;26;14;14;14;14;14;14;14;14;14;14
499;543;1357743583815;825;2;50;25;40;34;20;16;12;11;12;11;15;11
500;543;1357743461050;825;0;1;0;6;0;0;0;0;0;0;0;0;0
501;543;1357741991847;825;1;50;25;4;2;2;2;2;2;2;2;2;2
502;543;1357743256878;825;2;52;26;13;13;3;3;3;3;3;3;3;3
503;543;1357742173315;825;0;4;2;2;2;2;2;2;2;2;2;2;2
504;543;1357743933628;825;0;1;0;1;0;0;0;0;0;0;0;0;0
505;543;1357744011003;825;3;0;-1;4;4;0;0;0;0;0;0;0;0
506;543;1357742400753;825;0;57;28;1;1;1;1;1;1;1;1;1;1
507;543;1357742710581;825;2;0;-1;9;9;0;0;0;0;0;0;0;0
508;543;1357743148284;825;1;3;1;6;1;1;1;1;1;1;1;1;1
509;543;1357742880050;825;1;8;4;7;5;2;2;2;2;2;2;2;2
510;543;1357744014940;825;1;18;9;6;1;0;0;0;0;0;0;0;0
511;543;1357742149222;825;1;18;9;5;2;0;0;0;0;0;0;0;0
512;543;1357743670175;825;5;18;9;6;1;0;0;0;0;0;0;0;0
513;543;1357743827456;825;1;4;2;2;2;2;2;2;2;2;2;2;2
514;543;1357742525893;825;1;8;4;2;2;2;2;2;2;2;2;2;2
515;543;1357743180097;825;1;53;26;16;16;16;16;16;16;16;16;16;16
516;543;1357742609737;825;0;1;0;3;0;0;0;0;0;0;0;0;0
517;543;1357741987472;825;0;1;0;1;0;0;0;0;0;0;0;0;0
518;543;1357741934862;825;1;50;25;4;2;2;2;2;2;2;2;2;2
519;543;1357743276597;825;1;0;-1;9;9;3;3;3;3;3;3;3;3
520;543;1357742088159;825;1;8;4;11;7;6;6;6;6;6;6;6;6
521;543;1357742923737;825;0;20;10;1;1;1;1;1;1;1;1;1;1
522;543;1357742419440;825;1;98;49;0;0;0;0;0;0;0;0;0;0
523;543;1357743369237;825;0;5;2;11;1;4;1;1;1;1;1;4;1
524;543;1357743043268;825;0;3;1;1;1;1;1;1;1;1;1;1;1
525;543;1357743312175;825;1;52;26;10;10;8;8;8;8;8;8;8;8
526;543;1357743115472;825;1;8;4;6;1;1;1;1;1;1;1;1;1
527;543;1357743079690;825;0;52;26;3;3;3;3;3;3;3;3;3;3
528;543;1357743477628;825;1;53;26;7;7;7;7;7;7;7;7;7;7
529;543;1357742839675;825;0;9;4;6;6;6;6;6;6;6;6;6;6
530;543;1357742791300;825;1;18;9;8;2;0;0;0;0;0;0;0;0
