count;max;mutid;#E;predtime;#inter;+WG;+WT;+WTG;+WO;+WOG;+WN;+WNG;+WT*;+WT*G;+WZ;+WZG
304;599;1357747777256;8906;4;19;9;6;1;0;0;0;0;0;0;0;0
305;599;1357751190861;8906;2;3;1;1;1;1;1;1;1;1;1;1;1
306;599;1357749407295;8906;2;7;3;0;0;0;0;0;0;0;0;0;0
307;599;1357746359272;8906;7;50;25;21;0;0;0;0;0;0;0;0;0
308;599;1357746958665;8906;1;25;12;1;1;1;1;1;1;1;1;1;1
309;599;1357747162998;8906;2;36;-1;4;4;0;0;0;0;0;0;0;0
310;599;1357750768409;8906;2;50;25;2;0;2;0;0;0;0;0;1;0
311;599;1357749216659;8906;1;6;3;0;0;0;0;0;0;0;0;0;0
312;599;1357751150160;8906;2;12;6;2;0;0;0;0;0;0;0;0;0
313;599;1357747135164;8906;1;3;1;1;0;0;0;0;0;0;0;0;0
314;599;1357747025755;8906;1;3;1;0;0;0;0;0;0;0;0;0;0
315;599;1357750178089;8906;6;455;227;1;0;0;0;0;0;0;0;0;0
316;599;1357748844711;8906;2;23;11;3;2;3;2;3;2;3;2;3;2
317;599;1357747764187;8906;2;65;32;0;0;0;0;0;0;0;0;0;0
318;599;1357749869300;8906;3;4;2;19;2;1;1;1;1;1;1;1;1
319;599;1357746076436;8906;160;455;227;78;31;6;6;4;4;4;4;5;5
320;599;1357750149629;8906;2;53;26;3;1;1;1;1;1;1;1;1;1
321;599;1357746805274;8906;2;2;1;1;0;0;0;0;0;0;0;0;0
322;599;1357750285595;8906;2;18;9;6;0;0;0;0;0;0;0;0;0
323;599;1357747094535;8906;2;3;1;1;0;0;0;0;0;0;0;0;0
324;599;1357753849654;8906;167;455;227;82;24;5;5;3;3;3;3;3;3
325;599;1357751177411;8906;1;3;1;1;1;1;1;1;1;1;1;1;1
326;599;1357749393922;8906;2;5;2;0;0;0;0;0;0;0;0;0;0
327;599;1357749501444;8906;2;11;-1;0;0;0;0;0;0;0;0;0;0
328;599;1357745771449;8906;2;8;-1;0;0;0;0;0;0;0;0;0;0
