count;max;mutid;#E;predtime;#inter;+WG;+WT;+WTG;+WO;+WOG;+WN;+WNG;+WT*;+WT*G;+WZ;+WZG
142;411;1357740545644;645;2;113;56;1;1;1;1;1;1;1;1;1;1
143;411;1357740587003;645;1;2;1;0;0;0;0;0;0;0;0;0;0
144;411;1357740775613;645;0;30;15;1;1;1;1;1;1;1;1;1;1
145;411;1357740366535;645;1;12;6;4;3;2;2;2;2;2;2;2;2
146;411;1357741086785;645;3;73;36;2;0;0;0;0;0;0;0;0;0
147;411;1357741179456;645;1;12;6;3;2;2;2;2;2;2;2;2;2
148;411;1357741398144;645;0;117;58;0;0;0;0;0;0;0;0;0;0
149;411;1357741052410;645;1;12;6;2;1;1;1;1;1;1;1;1;1
150;411;1357740578988;645;4;70;35;9;2;2;2;2;2;2;2;2;2
151;411;1357740555988;645;2;113;56;1;1;1;1;1;1;1;1;1;1
152;411;1357741379519;645;1;66;33;14;13;13;13;12;12;12;12;12;12
153;411;1357740534800;645;1;114;57;1;1;1;1;1;1;1;1;1;1
154;411;1357740754941;645;0;30;15;2;1;2;1;2;1;2;1;2;1
155;411;1357740809472;645;1;12;6;3;2;1;1;1;1;1;1;1;1
156;411;1357740649519;645;0;17;8;3;3;3;3;3;3;3;3;3;3
157;411;1357741309472;645;1;113;56;1;1;1;1;1;1;1;1;1;1
158;411;1357741403316;645;1;160;80;5;5;5;5;5;5;5;5;5;5
159;411;1357740892535;645;3;44;22;1;1;1;1;1;1;1;1;1;1
160;411;1357741094394;645;1;114;57;1;1;1;1;1;1;1;1;1;1
161;411;1357740436144;645;5;70;35;1;1;1;1;1;1;1;1;1;1
162;411;1357740949597;645;1;13;6;2;2;2;2;2;2;2;2;2;2
163;411;1357741071285;645;1;15;7;2;1;1;1;1;1;1;1;1;1
164;411;1357741112535;645;9;5;2;22;2;1;1;1;1;1;1;1;1
165;411;1357741250113;645;1;114;57;1;1;1;1;1;1;1;1;1;1
166;411;1357741371800;645;0;5;2;5;2;3;2;1;1;1;1;3;2
167;411;1357740939300;645;1;49;24;11;9;10;9;7;7;7;7;7;7
168;411;1357740752425;645;1;70;35;0;0;0;0;0;0;0;0;0;0
169;411;1357740406863;645;1;69;34;5;5;5;5;5;5;5;5;5;5
170;411;1357740881878;645;1;5;2;8;2;8;2;2;2;2;2;8;2
171;411;1357740380628;645;0;13;6;1;1;1;1;1;1;1;1;1;1
172;411;1357740987941;645;2;113;56;1;1;1;1;1;1;1;1;1;1
173;411;1357741231706;645;4;166;83;8;8;8;8;8;8;8;8;8;8
174;411;1357741044722;645;2;27;13;5;3;3;3;1;1;1;1;3;3
175;411;1357740377331;645;0;30;15;1;0;1;0;1;0;1;0;1;0
176;411;1357741158894;645;1;70;35;1;1;1;1;1;1;1;1;1;1
177;411;1357741110003;645;5;70;35;1;1;1;1;1;1;1;1;1;1
178;411;1357740822691;645;11;5;2;10;1;1;1;1;1;1;1;1;1
179;411;1357740773128;645;6;70;35;1;1;1;1;1;1;1;1;1;1
180;411;1357740602675;645;1;14;7;2;1;1;1;1;1;1;1;1;1
181;411;1357740716488;645;1;113;56;1;1;1;1;1;1;1;1;1;1
182;411;1357741366691;645;1;117;58;2;2;2;2;2;2;2;2;2;2
183;411;1357740446394;645;3;166;83;11;11;10;10;9;9;9;9;10;10
184;411;1357741000816;645;1;27;13;1;1;1;1;1;1;1;1;1;1
185;411;1357741065753;645;4;70;35;1;1;1;1;1;1;1;1;1;1
186;411;1357741424253;645;3;166;83;7;7;7;7;7;7;7;7;7;7
187;411;1357741203144;645;3;18;9;1;0;0;0;0;0;0;0;0;0
188;411;1357741171722;645;1;12;6;2;1;1;1;1;1;1;1;1;1
189;411;1357741317191;645;8;11;5;8;1;1;1;1;1;1;1;1;1
190;411;1357740396081;645;1;30;15;3;3;3;3;3;3;3;3;3;3
191;411;1357740954800;645;1;67;33;1;0;1;0;1;0;1;0;1;0
192;411;1357740737175;645;1;15;7;2;1;1;1;1;1;1;1;1;1
193;411;1357740827910;645;5;165;82;3;3;2;2;2;2;2;2;2;2
194;411;1357740682769;645;1;18;9;3;3;3;3;3;3;3;3;3;3
195;411;1357741361581;645;0;160;80;5;5;5;5;5;5;5;5;5;5
196;411;1357740563566;645;0;15;7;2;1;1;1;1;1;1;1;1;1
197;411;1357740667410;645;2;59;29;3;3;2;2;2;2;2;2;2;2
198;411;1357740690550;645;5;70;35;1;1;1;1;1;1;1;1;1;1
199;411;1357740806831;645;1;113;56;0;0;0;0;0;0;0;0;0;0
200;411;1357741122769;645;1;5;2;5;2;3;2;1;1;1;1;3;2
201;411;1357740571191;645;0;2;1;0;0;0;0;0;0;0;0;0;0
202;411;1357740371972;645;1;1;0;0;0;0;0;0;0;0;0;0;0
